title,author,publication_year,journal_name,doiabstract,doi,abstract
Real Estate Shocks and Financial Advisor Misconduct,STEPHEN G. DIMMOCK,13 July 2021,The Journal of Finance,,/doi/10.1111/jofi.13067,"ABSTRACTWe test whether personal real estate shocks affect professional misconduct by financial advisors. We use a panel of advisors' home addresses and examine within-advisor variation relative to other advisors who work at the same firm and live in the same ZIP code. We find a negative relation between housing returns and misconduct. We show that advisors' housing returns explain misconduct against out-of-state customers, breaking the link between customer and advisor housing shocks. Furthermore, the results are stronger for advisors with lower career risk from committing misconduct, and for advisors with greater borrowing constraints."
Economic Stimulus at the Expense of Routine-Task Jobs,SELALE TUZEL,14 September 2021,The Journal of Finance,,/doi/10.1111/jofi.13080,"ABSTRACTDo investment tax incentives improve job prospects for workers? We explore states' adoption of a major federal tax incentive that accelerates the depreciation of equipment investments for eligible firms but not for ineligible ones. Analyzing massive establishment-level data sets on occupational employment and computer investment, we find that when states expand investment incentives, eligible firms immediately increase their equipment and skilled employees; whereas they reduce routine-task employees after a delay of up to two years. These opposing effects constitute an overall insignificant effect on the firms' total employment and shed light on the nuances of job creation through investment incentives."
"Information Asymmetry, Mispricing, and Security Issuance",JIYOON LEE,12 July 2021,The Journal of Finance,,/doi/10.1111/jofi.13066,"ABSTRACTI examine the effects of information asymmetry–driven mispricing on security issuance. Using predisclosure changes in purchase obligations as a proxy for information asymmetry–driven mispricing, I find that managers avoid (prefer) issuing securities when they perceive their firms to be undervalued (overvalued). The effects of information asymmetry–driven mispricing are stronger on equity issuance than debt issuance. Consequently, undervaluation (overvaluation) causes an increase (decrease) in leverage. These effects are more pronounced for firms, periods, and securities associated with greater information asymmetry. The stock-trading patterns that managers follow suggest that their perceived mispricing is an important factor in both private and firm-level decisions."
Matteo Maggiori: Winner of the 2021 Fischer Black Prize,HANNO LUSTIG,03 September 2021,The Journal of Finance,,/doi/10.1111/jofi.13075,
The Cross Section of MBS Returns,PETER DIEP,15 June 2021,The Journal of Finance,,/doi/10.1111/jofi.13055,"ABSTRACTWe present a simple, linear asset pricing model of the cross section of Mortgage-Backed Security (MBS) returns. MBS earn risk premia as compensation for their exposure to prepayment risk. We measure prepayment risk and estimate risk loadings using prepayment forecasts versus realizations. Estimated loadings on prepayment risk decrease monotonically in securities' coupons relative to the par coupon, consistent with the predicted effect of prepayment on bond value. Prepayment risk appears to be priced by specialized MBS investors. The price of prepayment risk changes sign over time with the sign of a representative MBS investor's exposure to prepayment shocks."
Reinvestment Risk and the Equity Term Structure,ANDREI S. GONÇALVES,27 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13035,"ABSTRACTThe equity term structure is downward sloping at long maturities. I estimate an Intertemporal Capital Asset Pricing Model (ICAPM) to show that the trade-off between market and reinvestment risk explains this pattern. Intuitively, while long-term dividend claims are highly exposed to market risk, they are good hedges for reinvestment risk because dividend prices rise as expected returns decline, and longer-term claims are more sensitive to discount rates. In the estimated ICAPM, reinvestment risk dominates at long maturities, inducing relatively low risk premia on long-term dividend claims. The model is also consistent with the equity term structure cyclicality and the upward-sloping bond term structure."
"Inventory Management, Dealers' Connections, and Prices in Over-the-Counter Markets",JEAN-EDOUARD COLLIARD,28 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13034,"ABSTRACTWe propose a new model of trading in over-the-counter markets. Dealers accumulate inventories by trading with end-investors and trade among each other to reduce their inventory holding costs. Core dealers use a more efficient trading technology than peripheral dealers, who are heterogeneously connected to core dealers and trade with each other bilaterally. Connectedness affects prices and allocations if and only if the peripheral dealers' aggregate inventory position differs from zero. Price dispersion increases in the size of this position. The model generates new predictions about the effects of dealers' connectedness and dealers' aggregate inventories on prices."
Tracking Retail Investor Activity,EKKEHART BOEHMER,28 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13033,"ABSTRACTWe provide an easy method to identify marketable retail purchases and sales using recent, publicly available U.S. equity transactions data. Individual stocks with net buying by retail investors outperform stocks with negative imbalances by approximately 10 bps over the following week. Less than half of the predictive power of marketable retail order imbalance is attributable to order flow persistence, while the rest cannot be explained by contrarian trading (proxy for liquidity provision) or public news sentiment. There is suggestive, but only suggestive, evidence that retail marketable orders might contain firm-level information that is not yet incorporated into prices."
Can the Market Multiply and Divide? Non-Proportional Thinking in Financial Markets,KELLY SHUE,28 May 2021,The Journal of Finance,,/doi/10.1111/jofi.13059,"ABSTRACTWe hypothesize that investors partially think about stock price changes in dollar rather than percentage units, leading to more extreme return responses to news for lower-priced stocks. Consistent with such non-proportional thinking, we find a doubling in price is associated with a 20% to 30% decline in volatility and beta (controlling for size/liquidity). To identify a causal price effect, we show that volatility jumps following stock splits and drops following reverse splits. Lower-priced stocks also respond more strongly to firm-specific news. Non-proportional thinking helps explain asset pricing patterns such as the size-volatility/beta relation, the leverage effect puzzle, and return drift and reversals."
The Misallocation of Finance,TONI M. WHITED,28 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13031,"ABSTRACTWe estimate real losses arising from the cross-sectional misallocation of financial liabilities. Extending a production-based framework of misallocation measurement to the liabilities side of the balance sheet and using manufacturing firm data from the United States and China, we find significant misallocation of debt and equity in China but not the United States. Reallocating liabilities of firms in China to mimic U.S. efficiency would produce gains of 51% to 69% in real value-added, with only 17% to 21% stemming from inefficient debt-equity combinations. For Chinese firms that are large or in developed cities, we estimate lower distortionary financing costs."
Property Rights to Client Relationships and Financial Advisor Incentives,CHRISTOPHER P. CLIFFORD,22 May 2021,The Journal of Finance,,/doi/10.1111/jofi.13058,"ABSTRACTWe study the effect of a change in property rights on employee behavior in the financial advice industry. Our identification comes from staggered firm-level entry into theProtocol for Broker Recruiting, which waived nonsolicitation clauses for advisor transitions among member firms, effectively transferring ownership of client relationships from the firm to the advisor. After the shock, advisors appear to tend to client relationships more by investing in client-facing industry licenses, shifting to fee-based advising, and reducing customer complaints. Our findings support property rights based investment theories of the firm and document offsetting costs to restricting labor mobility."
The Limits of p-Hacking: Some Thought Experiments,ANDREW Y. CHEN,30 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13036,"ABSTRACTSuppose that the 300+ published asset pricing factors are all spurious. How muchp-hacking is required to produce these factors? If 10,000 researchers generate eight factors every day, it takes hundreds of years. This is because dozens of publishedt-statistics exceed 6.0, while the correspondingp-value is infinitesimal, implying an astronomical amount ofp-hacking in a general model. More structure implies thatp-hacking cannot address100 publishedt-statistics that exceed 4.0, as they require an implausibly nonlinear preference fort-statistics or even morep-hacking. These results imply that mispricing, risk, and/or frictions have a key role in stock returns."
Do Physiological and Spiritual Factors Affect Economic Decisions?,CEM DEMIROGLU,28 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13032,"ABSTRACTWe examine the effects of physiology and spiritual sentiment on economic decision-making in the context of Ramadan, an entire lunar month of daily fasting and increased spiritual reflection in the Muslim faith. Using an administrative data set of bank loans originated in Turkey during 2003 to 2013, we find that small business loans originated during Ramadan are 15% more likely to default within two years of origination. Loans originated in hot Ramadans, when adverse physiological effects of fasting are greatest, and those approved by the busiest bank branches perform worse. Despite their worse performance, Ramadan loans have lower credit spreads."
Structuring Mortgages for Macroeconomic Stability,JOHN Y. CAMPBELL,24 May 2021,The Journal of Finance,,/doi/10.1111/jofi.13056,"ABSTRACTWe study mortgage design features aimed at stabilizing the macroeconomy. We model overlapping generations of borrowers and an infinitely lived risk-averse representative lender. Mortgages are priced using an equilibrium pricing kernel derived from the lender's endogenous consumption. We consider an adjustable-rate mortgage with an option that during recessions allows borrowers to pay only interest on their loan and extend its maturity. The option stabilizes consumption growth over the business cycle, shifts defaults to expansions, and enhances welfare. The cyclical properties of the contract are attractive to a risk-averse lender so that the mortgage can be provided at a relatively low cost."
Out-of-Town Home Buyers and City Welfare,JACK FAVILUKIS,22 May 2021,The Journal of Finance,,/doi/10.1111/jofi.13057,"ABSTRACTMany cities have attracted a flurry of out-of-town (OOT) home buyers. Such capital inflows affect house prices, rents, construction, labor income, wealth, and ultimately welfare. We develop an equilibrium model to quantify the welfare effects of OOT home buyers for the typical U.S. metropolitan area. When OOT investors buy 10% of the housing in the city center and 5% in the suburbs, welfare among residents falls by 0.61% in consumption-equivalent units. House prices and rents rise substantially, resulting in welfare gains for owners and losses for renters. Policies that tax OOT buyers or mandate renting out vacant property mitigate welfare losses."
Prospect Theory and Stock Market Anomalies,NICHOLAS BARBERIS,05 June 2021,The Journal of Finance,,/doi/10.1111/jofi.13061,"ABSTRACTWe present a new model of asset prices in which investors evaluate risk according to prospect theory and examine its ability to explain 23 prominent stock market anomalies. The model incorporates all of the elements of prospect theory, accounts for investors' prior gains and losses, and makes quantitative predictions about an asset's average return based on empirical estimates of the asset's return volatility, return skewness, and past capital gain. We find that the model can help explain a majority of the 23 anomalies."
Risk Management in Financial Institutions: A Replication,PAUL M. GUEST,05 July 2021,The Journal of Finance,,/doi/10.1111/jofi.13063,"ABSTRACTRampini, Viswanathan, and Vuillemey (RVV) show empirically that net worth drives hedging. I identify discrepancies to which RVV's key findings are not robust: the positive correlation between net worth and hedging is not independent of institution size, house price decline shocks to net worth (which RVV use for identification) have mixed effects on hedging that are not robust across alternative specifications, and the treatment effects on net worth and hedging are not increasing in real estate exposure, inconsistent with a causal explanation. Overall, my analysis does not support the conclusion of RVV that higher net worth causes more hedging."
Presidential Address: How Much “Rationality” Is There in Bond-Market Risk Premiums?,KENNETH J. SINGLETON,09 June 2021,The Journal of Finance,,/doi/10.1111/jofi.13062,"ABSTRACTBeliefs of professional forecasters are benchmarked against those of a Bayesian econometricianBEwho is learning about the unknown dynamics of the bond risk factors. Consistent with rational Bayesian learning, the forecast errors of individual professionals andare comparably predictable over the business cycle. The secular and cyclical patterns of professionals' forecasts relative to those ofare explored in depth. Inconsistent with many models with belief dispersion, the relationship between professionals' yield disagreement and theirmatcheddisagreements about macroeconomic fundamentals is very weak."
What Explains Differences in Finance Research Productivity during the Pandemic?,BRAD M. BARBER,13 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13028,"ABSTRACTBased on a survey of American Finance Association members, we analyze how demographics, time allocation, production mechanisms, and institutional factors affect research production during the pandemic. Consistent with the literature, research productivity falls more for women and faculty with young children. Independently, and novel, extra time spent on teaching (much more likely for women) negatively affects research productivity. Also novel, concerns about feedback, isolation, and health have large negative research effects, which disproportionately affect junior faculty and PhD students. Finally, faculty who express greater concerns about employers’ finances report larger negative research effects and more concerns about feedback, isolation, and health."
Don't Take Their Word for It: The Misclassification of Bond Mutual Funds,HUAIZHI CHEN,09 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13023,"ABSTRACTWe provide evidence that bond fund managers misclassify their holdings, and that these misclassifications have a real and significant impact on investor capital flows. The problem is widespread, resulting in up to 31.4% of funds being misclassified with safer profiles, compared to their true, publicly reported holdings. “Misclassified funds”—those that hold risky bonds but claim to hold safer bonds—appear to on-average outperform lower risk funds in their peer groups. Within category groups, misclassified funds receive more Morningstar stars and higher investor flows. However, when we correctly classify them based on actual risk, these funds are mediocre performers."
Weathering Cash Flow Shocks,JAMES R. BROWN,15 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13024,"ABSTRACTUnexpectedly severe winter weather, which is arguably exogenous to firm and bank fundamentals, represents a significant cash flow shock for bank-borrowing firms. Firms respond to these shocks by drawing on and increasing the size of their credit lines. Banks charge borrowers for this liquidity via increased interest rates and less borrower-friendly loan provisions. Credit line adjustments occur within one calendar quarter of the shock and persist for at least nine months. Overall, we provide evidence that bank credit lines are an important tool for managing the nonfundamental component of cash flow volatility, especially for solvent, small bank borrowers."
Are CEOs Different?,STEVEN N. KAPLAN,09 March 2021,The Journal of Finance,,/doi/10.1111/jofi.13019,"ABSTRACTUsing 2,603 executive assessments, we study how CEO candidates differ from candidates for other top management positions, particularly CFOs. More than half of the variation in the 30 assessed characteristics is explained by four factors that we interpret as general ability, execution (vs. interpersonal), charisma (vs. analytical), and strategic (vs. managerial). CEO candidates have more extreme factor scores that differ significantly from those of CFO candidates. Conditional on being considered, candidates with greater general ability and interpersonal skills are more likely to be hired. These and our previous results on CEO success suggest that boards overweight interpersonal skills in hiring CEOs."
A Theory of Zombie Lending,YUNZHI HU,06 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13022,"ABSTRACTAn entrepreneur borrows from a relationship bank or the market. The bank has a higher cost of capital but produces private information over time. While the entrepreneur accumulates reputation as the lending relationship continues, asymmetric information is also developed between the bank/entrepreneur and the market. In this setting, zombie lending is inevitable: Once the entrepreneur becomes sufficiently reputable, the bank will roll over loans even after learning bad news, for the prospect of future market financing. Zombie lending is mitigated when the entrepreneur faces financial constraints. Finally, the bank stops producing information too early if information production is costly."
Rent Extraction with Securities Plus Cash,TINGJUN LIU,16 March 2021,The Journal of Finance,,/doi/10.1111/jofi.13018,"ABSTRACTIn our target-initiated theory of takeovers, a target approaches potential acquirers that privately know their standalone values and merger synergies, where higher synergy acquirers tend to have larger standalone values. Despite their information disadvantage, targets can extract all surplus when synergies and standalone values are concavely related by offering payment choices that are combinations of cash and equity. Targets exploit the reluctance of high-valuation acquirers to cede equity claims, inducing them to bid more cash. When synergies and standalone values are not concavely related, sellers can gain by combining cash with securities that are more information sensitive than equities."
How Debit Cards Enable the Poor to Save More,PIERRE BACHAS,29 March 2021,The Journal of Finance,,/doi/10.1111/jofi.13021,"ABSTRACTWe study an at-scale natural experiment in which debit cards were given to cash transfer recipients who already had a bank account. Using administrative account data and household surveys, we find that beneficiaries accumulated a savings stock equal to 2% of annual income after two years with the card. The increase in formal savings represents an increase in overall savings, financed by a reduction in current consumption. There are two mechanisms. First, debit cards reduce transaction costs of accessing money. Second, they reduce monitoring costs, which led beneficiaries to check their account balances frequently and build trust in the bank."
Time Variation of the Equity Term Structure,NIELS JOACHIM GORMSEN,30 March 2021,The Journal of Finance,,/doi/10.1111/jofi.13020,"ABSTRACTI study the term structure of one-period expected returns on dividend claims with different maturity. I find that the slope of the term structure is countercyclical. The countercyclical variation is consistent with theories of long-run risk and habit, but these theories cannot explain the average downward slope. At the same time, the cyclical variation is inconsistent with recent models constructed to match the average downward slope. More generally, the average and cyclicality of the slope are hard to reconcile with models with a single risk factor. I introduce a model with two priced factors to solve the puzzle."
Sentiment Trading and Hedge Fund Returns,YONG CHEN,08 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13025,"ABSTRACTIn the presence of sentiment fluctuations, arbitrageurs may engage in different strategies leading to dispersed sentiment exposures. We find that hedge funds in the top decile ranked by sentiment beta outperform those in the bottom decile by 0.59% per month on a risk-adjusted basis, with the spread being larger among skilled funds. We also find that about 10% of hedge funds have sentiment timing skill that positively correlates with fund sentiment beta and contributes to fund performance. Our findings show that skilled hedge funds can earn high returns by predicting and exploiting sentiment changes rather than betting against mispricing."
Asset Managers: Institutional Performance and Factor Exposures,JOSEPH GERAKOS,15 April 2021,The Journal of Finance,,/doi/10.1111/jofi.13026,"ABSTRACTUsing data on $18 trillion of assets under management, we show that actively managed institutional accounts outperformed strategy benchmarks by 75 (31) bps on a gross (net) basis during the period 2000 to 2012. Estimates from a Sharpe model imply that asset managers' outperformance came from factor exposures. If institutions had instead implemented mean-variance efficient portfolios using index and institutional mutual funds available during the sample period, they would not have earned higher Sharpe ratios. Our results are consistent with the average asset manager having skill, managers competing for institutional capital, and institutions engaging in costly search to identify skilled managers."
Foreign Safe Asset Demand and the Dollar Exchange Rate,ZHENGYANG JIANG,02 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13003,"ABSTRACTWe develop a theory that links the U.S. dollar's valuation in FX markets to the convenience yield that foreign investors derive from holding U.S. safe assets. We show that this convenience yield can be inferred from the Treasury basis, the yield gap between U.S. government and currency-hedged foreign government bonds. Consistent with the theory, a widening of the basis coincides with an immediate appreciation and a subsequent depreciation of the dollar. Our results lend empirical support to models that impute a special role to the United States as the world's provider of safe assets and the dollar as the world's reserve currency."
Banking on Deposits: Maturity Transformation without Interest Rate Risk,ITAMAR DRECHSLER,15 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13013,"ABSTRACTWe show that maturity transformation does not expose banks to interest rate risk—it hedges it. The reason is the deposit franchise, which allows banks to pay deposit rates that are low and insensitive to market interest rates. Hedging the deposit franchise requires banks to earn income that is also insensitive, that is, to lend long term at fixed rates. As predicted by this theory, we show that banks closely match the interest rate sensitivities of their interest income and expense, and that this insulates their equity from interest rate shocks. Our results explain why banks supply long-term credit."
Monetary Policy and Reaching for Income,KENT DANIEL,01 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13004,"ABSTRACTUsing data on individual portfolio holdings and on mutual fund flows, we find that low interest rates lead to significantly higher demand for income-generating assets such as high-dividend stocks and high-yield bonds. We argue that this “reaching-for-income” phenomenon is driven by investors who follow the “living off income” rule-of-thumb. Our empirical analysis shows that this preference for current income affects both household portfolio choices and the prices of income-generating assets. In addition, we explore the implications of reaching for income for capital allocation and the effectiveness of monetary policy."
Leverage Dynamics without Commitment,PETER M. DEMARZO,22 December 2020,The Journal of Finance,,/doi/10.1111/jofi.13001,"ABSTRACTWe characterize equilibrium leverage dynamics in a trade-off model in which the firm can continuously adjust leverage and cannot commit to a policy ex ante. While the leverage ratchet effect leads shareholders to issue debt gradually over time, asset growth and debt maturity cause leverage to mean-revert slowly toward a target. Investors anticipate future debt issuance and raise credit spreads, fully offsetting the tax benefits of new debt. Shareholders are therefore indifferent toward the debt maturity structure, even though their choice significantly affects credit spreads, leverage levels, the speed of adjustment, future investment, and growth."
Fire-Sale Spillovers and Systemic Risk,FERNANDO DUARTE,11 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13010,"ABSTRACTWe identify and track over time the factors that make the financial system vulnerable to fire sales by constructing an index of aggregate vulnerability. The index starts increasing quickly in 2004, before most other major systemic risk measures, and triples by 2008. The fire-sale-specific factors of delevering speed and concentration of illiquid assets account for the majority of this increase. Individual banks' contributions to aggregate vulnerability predict other firm-specific measures of systemic risk, including SRISK andΔCoVaR. The balance-sheet-based measures we propose are therefore useful early indicators of when and where vulnerabilities are building up."
Leveraged Funds and the Shadow Cost of Leverage Constraints,ZHONGJIN LU,11 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13012,"ABSTRACTUsing the most comprehensive data set of leveraged funds known to the literature, we measure the market-wide shadow cost of leverage constraints and examine its pricing implications. The shadow cost averages 0.53% per annum from 2006 to 2016, spikes upon quarter-ends when banks face tighter capital requirements, positively predicts future betting-against-beta (BAB) returns, and negatively correlates with contemporaneous BAB returns. Stocks that experience lower returns when the shadow cost increases earn 0.85% more per month. Overall, our shadow cost measure fits the predictions of leverage-constraint-based theories better than the widely used TED spread."
Subjective Cash Flow and Discount Rate Expectations,RICARDO DELAO,26 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13016,"ABSTRACTWhy do stock prices vary? Using survey forecasts, we find that cash flow growth expectations explain most movements in the S&P 500 price-dividend and price-earnings ratios, accounting for at least 93% and 63% of their variation. These expectations comove strongly with price ratios, even when price ratios do not predict future cash flow growth. In comparison, return expectations have low volatility and small comovement with price ratios. Short-term, rather than long-term, expectations account for most price ratio variation. We propose an asset pricing model with beliefs about earnings growth reversal that accurately replicates these cash flow growth expectations and dynamics."
Who Wears the Pants? Gender Identity Norms and Intrahousehold Financial Decision-Making,DA KE,02 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13002,"ABSTRACTUsing microdata from U.S. household surveys, I document that families with a financially sophisticated husband are more likely to participate in the stock market than those with a wife of equal financial sophistication. This pattern is best explained by gender identity norms, which constrain women's influence over intrahousehold financial decision-making. A randomized controlled experiment reveals that female identity hinders idea contribution by the wife. These findings underscore the roles of intrahousehold bargaining and traditional norms in shaping household financial decisions."
The Economics of Hedge Fund Startups: Theory and Empirical Evidence,CHARLES CAO,05 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13009,"ABSTRACTThis paper examines how market frictions influence the managerial incentives and organizational structure of new hedge funds. We develop a stylized model in which new managers search for accredited investors and have stronger incentives to acquire managerial skill when encountering low investor demand. Fund families endogenously arise to mitigate frictions and weaken the performance incentives of affiliated new funds. Empirically, based on a TASS-HFR-BarclayHedge merged database, we find that ex ante identified cold inceptions facing low investor demand outperform existing hedge funds and hot inceptions facing high demand and that cold stand-alone inceptions outperform all types of family-affiliated inceptions."
Trading Costs and Informational Efficiency,EDUARDO DÁVILA,10 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13008,"ABSTRACTWe study the effect of trading costs on information aggregation and acquisition in financial markets. For a given precision of investors' private information, an irrelevance result emerges when investors are ex ante identical: price informativeness is independent of the level of trading costs. When investors are ex ante heterogeneous, a change in trading costs can increase or decrease price informativeness, depending on the source of heterogeneity. Our results are valid under quadratic, linear, and fixed costs. Through a reduction in information acquisition, trading costs reduce price informativeness. We discuss how our results inform the policy debate on financial transaction taxes/Tobin taxes."
"For Richer, for Poorer: Bankers' Liability and Bank Risk in New England, 1867 to 1880",PETER KOUDIJS,11 February 2021,The Journal of Finance,,/doi/10.1111/jofi.13011,"ABSTRACTWe study whether banks are riskier if managers have less liability. We focus on New England between 1867 and 1880 and consider the introduction of marital property laws that limited liability for newly wedded bankers. We find that banks with managers who married after a law had higher leverage, delayed loss recognition, made more risky and fraudulent loans, and lost more capital and deposits in the Long Depression of 1873 to 1878. These effects were most pronounced for bankers with the largest reduction in liability. We find no evidence that limiting liability increased firm investment at the county level."
The Private Production of Safe Assets,MARCIN KACPERCZYK,07 December 2020,The Journal of Finance,,/doi/10.1111/jofi.12997,"ABSTRACTUsing high-frequency, granular panel data on short-term debt securities issued in Europe, we study the existence, empirical boundaries, and fragility of private assets' safety. We show that only securities with the shortest maturities, issued by banks (certificates of deposit, or CDs), benefit from a safety premium. The supply of such CDs responds positively to excess safety demand. During periods of stress, this relation vanishes for all issuers of private securities, even though their aggregate volumes do not collapse. Other dimensions of heterogeneity, including issuers' balance sheets or their domicile countries' fiscal capacity, are less relevant for private safety."
"Mutual Fund Holdings of Credit Default Swaps: Liquidity, Yield, and Risk",WEI JIANG,04 December 2020,The Journal of Finance,,/doi/10.1111/jofi.12996,"ABSTRACTThis study analyzes the motivations for and consequences of funds' credit default swap (CDS) investments using mutual funds' quarterly holdings from pre- to postfinancial crisis. Funds invest in CDS when facing unpredictable liquidity needs. Funds sell more in reference entities when the CDS is liquid relative to the underlying bonds and buy more when the CDS-bond basis is more negative. To enhance yield, funds engage in negative basis trading and sell CDS with the highest spreads within rating categories, and with spreads higher than those of their bond portfolios. Funds with superior portfolio returns also demonstrate more skill in CDS trading."
The Misguided Beliefs of Financial Advisors,JUHANI T. LINNAINMAA,28 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12995,"ABSTRACTA common view of retail finance is that conflicts of interest contribute to the high cost of advice. Within a large sample of Canadian financial advisors and their clients, however, we show that advisors typically invest personally just as they advise their clients. Advisors trade frequently, chase returns, prefer expensive and actively managed funds, and underdiversify. Advisors' net returns of −3% per year are similar to their clients' net returns. Advisors do not strategically hold expensive portfolios only to convince clients to do the same; they continue to do so after they leave the industry."
The Impact of Repossession Risk on Mortgage Default,TERRY O'MALLEY,12 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12990,"ABSTRACTI study the effect of removing repossession risk on a mortgagor's decision to default. Reducing default costs may result in strategic default, particularly during crises when homeowners can be substantially underwater. I analyze difference-in-differences variation in repossession risk generated by an unexpected legal ruling in Ireland that prohibited collateral enforcement on delinquent residential mortgages originated before a particular date. I estimate that borrowers defaulted by 0.3 percentage points more each quarter after the ruling, a relative increase of approximately one-half. High loan-to-value ratios and low liquidity are associated with a larger treatment effect, suggesting both equity and consumption-based motivations."
Financial Fragility with SAM?,DANIEL L. GREENWALD,03 December 2020,The Journal of Finance,,/doi/10.1111/jofi.12992,"ABSTRACTShared appreciation mortgages (SAMs) feature mortgage payments that adjust with house prices. They are designed to stave off borrower default by providing payment relief when house prices fall. Some argue that SAMs may help prevent the next foreclosure crisis. However, home owners' gains from payment relief are mortgage lenders' losses. A general equilibrium model in which financial intermediaries channel savings from saver to borrower households shows that indexation of mortgage payments to aggregate house prices increases financial fragility, reduces risk-sharing, and leads to expensive financial sector bailouts. In contrast, indexation to local house prices reduces financial fragility and improves risk-sharing."
Anonymous Trading in Equities,TOM GRIMSTVEDT MELING,12 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12988,"ABSTRACTIn this paper, I explore a reform at the Oslo Stock Exchange to assess the causal effect of posttrade trader anonymity on stock liquidity and trading volume. Using a regression discontinuity approach, I find that anonymity leads to a reduction in bid-ask spreads of 40% and an increase in trading volume of more than 50%. The increase in trading volume is accounted for largely by increased trading activity by institutional investors, while retail investors do not adjust their trading behavior in response to anonymity. The results suggest that posttrade anonymity positively affects standard measures of market quality."
Liquidity Supply in the Corporate Bond Market,JONATHAN GOLDBERG,10 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12991,"ABSTRACTThis paper examines dealer inventory capacity, or liquidity supply, as a driver of liquidity and expected returns in the corporate bond market. We identify shocks to aggregate liquidity supply using data on corporate bond yields and dealer positions. Liquidity supply shocks lead to persistent changes in market liquidity, are correlated with proxies for dealer financial constraints, and have significant explanatory power for cross-sectional and time-series variation in expected returns, beyond standard risk factors. Our findings point to liquidity supply by financially constrained intermediaries as a main driver of market liquidity and asset prices."
"The Perception of Dependence, Investment Decisions, and Stock Prices",MICHAEL UNGEHEUER,24 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12993,"ABSTRACTHow do investors perceive dependence between stock returns; and how does their perception of dependence affect investments and stock prices? We show experimentally that investors understand differences in dependence, but not in terms of correlation. Participants invest as if applying a simple counting heuristic for the frequency of comovement. They diversify more when the frequency of comovement is lower even if correlation is higher due to dependence in the tails. Building on our experimental findings, we empirically analyze U.S. stock returns. We identify a robust return premium for stocks with high frequencies of comovement with the market return."
"Public Thrift, Private Perks: Signaling Board Independence with Executive Pay",PABLO RUIZ-VERDÚ,12 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12989,"ABSTRACTWe analyze how boards' reputational concerns influence executive compensation and the use of hidden pay. Independent boards reduce disclosed pay to signal their independence, but are more likely than manager-friendly boards to use hidden pay or to distort incentive contracts. Stronger reputational pressures lead to lower disclosed pay, weaker managerial incentives, and higher hidden pay, whereas greater transparency of executive compensation has the opposite effects. Although reputational concerns can induce boards to choose compensation contracts more favorable to shareholders, we show that there is a threshold beyond which stronger reputational concerns harm shareholders. Similarly, excessive pay transparency can harm shareholders."
Limited Risk Sharing and International Equity Returns,SHAOJUN ZHANG,24 November 2020,The Journal of Finance,,/doi/10.1111/jofi.12994,"ABSTRACTLimited stock market participation can potentially explain the disconnect between international asset prices and macro quantities. An incomplete markets model in which risk sharing for stockholders is high generates highly correlated equity returns and relatively smooth exchange rates. Risk sharing for nonstockholders is limited because of their nonparticipation in stock markets and borrowing constraints, reducing the aggregate consumption correlation and the correlation between aggregate consumption differentials and exchange rates. Financial integration widens the disconnect by benefiting stockholders but hurting nonstockholders. Survey data indicate that international risk sharing for stockholders is better than that for nonstockholders, consistent with the predictions."
Model-Free International Stochastic Discount Factors,MIRELA SANDULESCU,31 July 2020,The Journal of Finance,,/doi/10.1111/jofi.12970,"ABSTRACTWe provide a theoretical framework to uncover in a model-free way the relationships among international stochastic discount factors (SDFs), stochastic wedges, and financial market structures. Exchange rates are in general different from the ratio of international SDFs in incomplete markets, as captured by a stochastic wedge. We show theoretically that this wedge can be zero in incomplete and integrated markets. Market segmentation breaks the strong link between exchange rates and international SDFs, which helps address salient features of international asset returns while keeping the volatility and cross-country correlation of SDFs at moderate levels."
